source_id,first_success_at,last_success_at,last_attempt_at,consecutive_failures,consecutive_throttled,expected_interval_h,staleness_h,gate_fail_rate_28d,attempts_28d,status
snowflake.marketplace.listings,2026-09-24T12:24:40Z,2026-09-24T12:24:40Z,2026-09-24T12:24:40Z,0,0,168,0.0,0.000,1,active
